House_ID,Date_Sold,Year_Built,Bedrooms,Bathrooms,Living_Area,Lot_Size,Neighborhood,House_Style,Overall_Condition,Roof_Material,Exterior_Finish,Basement_Type,Heating_System,Cooling_System,Garage_Capacity,Garage_Type,Pool,Fireplaces,Kitchen_Quality,Utilities,Sale_Type,Sale_Condition,Zoning_Class,School_Rating,Distance_to_City_Center,Crime_Rate_Index,Tax_Annual,Renovation_Year,Property_Type,Price
6e5eaa5f-40e8-4efb-9ce7-1bf4864f35c9,22-04-2021,1946,1,2.0,2714,9173,North_Heights,Modern,5,Tile,Vinyl_Siding,Full,GasW,Window,4,Detchd,No,3,TA,No_Sewr,COD,Partial,RM,1,27.3,0.2,5370.200000000001,NaN,Condo,460222.0
ba1ae2b9-274d-459a-85d5-1aae8de3287a,04-07-2022,1993,5,4.0,1677,0.05 ac,Suburban_Oasis,Victorian,4,Tile,Vinyl_Siding,Crawl,GasW,None,3,Detchd,0,2,TA,ELO,New,Partial,RM,2,28.1,1.09,5486.6,2009,Townhouse,395243.0
6f5936a9-9798-4285-9c14-8a13bf1261ea,07-02-2024,2006,5,3.5,4610,18105,West_End,Ranch,5,Metal,Brick,None,Grav,None,3,Detchd,None,1,Po,ELO,New,Partial,RM,4,8.2,1.46,8652.0,NaN,Townhouse,811376.0
12911b45-ea1b-47d7-8908-9e900f2361a1,2020-05-07T00:00:00,1991,3,2.5,1469,28181,South_Side,Colonial,Good,Tile,Stucco,Slab,GasW,None,4,None,0,2,Fa,ELO,COD,Partial,RM,1,18.1,2.69,5625.2,NaN,Single_Family,274883.0
48461897-1866-47b9-baa0-011bab302ceb,1622437200,1995,5,2.5,4633,13949,North_Heights,Colonial,6,Shingle,Stucco,Crawl,Wall,None,3,None,None,2,Gd,No_Seer,WD,Normal,FV,1,6.7,2.78,8035.4,NaN,Single_Family,790027.0
2b6a7f36-ee8d-4b3c-be83-b97c48848a4a,06/13/2022,2010,3,3.0,4924,8929,North_Heights,Colonial,2,Slate,Brick,Crawl,Wall,Window,2,BuiltIn,N,1,TA,No_Seer,Con,Normal,RH,1,8.0,1.61,8794.2,2001,Townhouse,799166.0
bfb5a451-b254-4e7a-8118-4f3c6b64f4c8,19-06-2021,1957,4,3.5,3742,30909,Suburban_Oasis,Bungalow,Fair,Metal,Stucco,Crawl,GasA,None,3,Attchd,No,0,Gd,ELO,COD,Normal,RH,10,4.0,0.15,6581.6,NaN,Single_Family,674963.0
9eb2eedb-955e-43ef-911c-a8d4dd326d4f,2020-06-06T00:00:00,2000,3,2.0,4835,22431,West_End,Split-Level,5,Shingle,Vinyl_Siding,Crawl,Wall,Window,4,BuiltIn,0,3,TA,No_Sewr,New,Partial,FV,10,25.1,4.04,6479.0,NaN,Townhouse,803983.0
b5194438-e418-4d1c-be48-640d8782e53b,05-02-2023,1944,4,1.5,10760,2853,Green_Valley,Ranch,3,Slate,Stone,,GasA,Central,1,None,No,3,Po,ELO,COD,Abnorml,RM,10,8.1,2.42,12565.0,NaN,Townhouse,1690059.0
f71ddfaa-f7a5-461a-bd04-17476a73f242,2024-01-10T00:00:00,1991,3,1.5,1854,16704,South_Side,Victorian,Excellent,Metal,Vinyl_Siding,Full,Grav,Window,0,None,0,2,Gd,ELO,WD,AdjLand,RL,1,5.9,2.15,-99.0,NaN,Single_Family,313053.0
22854cce-ca55-4404-9012-88f69a47ef1e,27-10-2020,1930,2,3.0,2187,36937,Downtown_Lofts,Split-Level,6,Tile,Brick,Full,Grav,None,2,None,No,0,Gd,No_Seer,New,Normal,FV,1,32.6,0.92,5913.6,2001,Single_Family,451933.0
460fd1ee-6919-4070-b120-15419287f3ad,12/15/2023,1947,6,2.0,4913,9332,North_Heights,Ranch,1,Tile,Brick,Slab,Wall,None,4,BuiltIn,N,1,Ex,No_Seer,COD,AdjLand,RM,10,5.7,4.33,7919.4,2007,Townhouse,818298.0
86d1a8f9-a536-4e9f-b2f2-b261df44041f,31-12-2020,1960,4,3.5,4112,0.58 ac,northheights,Modern,7,Slate,Stucco,Slab,GasA,Central,4,Attchd,N,0,Fa,All_Pub,COD,AdjLand,RL,6,23.8,0.41,7704.6,NaN,Single_Family,707439.0
e55d357b-3d07-4090-b72c-a20a12695305,1683954000,1991,5,2.5,1919,37997,South_Side,Colonial,3,Tile,Wood,Crawl,GasW,Central,2,Detchd,0,2,Fa,No_Sewr,New,Normal,FV,6,31.2,0.48,3955.2,NaN,Condo,382664.0
61aa975d-e698-41ff-b747-39ebdfb4fb36,06/25/2021,1945,6,4.0,4866,12001,Green_Valley,Modern,9,Slate,Vinyl_Siding,Full,GasA,None,0,None,0,0,Fa,No_Seer,WD,AdjLand,RL,3,12.7,3.95,5401.8,NaN,Duplex,8318300.0
a3f7cb76-90ce-413d-9f5b-7788ffaf1c73,1584939600,1924,2,2.0,1849,19733,Green_Valley,Victorian,1,Metal,Brick,None,GasA,Central,1,BuiltIn,No,2,Gd,All_Pub,WD,Partial,RL,6,14.9,4.82,4980.2,NaN,Townhouse,313033.0
05c1348d-9063-48e1-b3fb-bb68bdb17f31,03/04/2022,1993,4,3.5,3081,4434,Downtown_Lofts,Bungalow,Excellent,Slate,Brick,None,Wall,None,4,Detchd,0,3,Po,All_Pub,New,Normal,RL,4,29.9,1.72,5125.8,NaN,Condo,618676.0
206e01ed-9bb2-4d32-b605-722b41369e1f,01/22/2022,1963,5,2.5,1646,6720,North_Heights,Modern,8,Tile,Vinyl_Siding,None,Wall,Central,4,BuiltIn,None,2,Fa,No_Seer,Con,AdjLand,RH,6,19.9,0.57,5245.8,2006,Condo,347114.0
370dd741-5255-448b-a6f6-6a1d0cfba4ad,05/22/2022,2023,5+1,3.0,3151,0.61 ac,South_Side,Victorian,9,Metal,Stone,Crawl,Wall,Window,2,None,0,0,TA,No_Seer,WD,Partial,RL,7,31.1,4.39,6316.8,NaN,Townhouse,584526.0
01524e6d-318c-407b-9f1e-c8018591e444,17-10-2023,1968,3,2.5,3385,30154,East_Gate,Ranch,2,Tile,Brick,Slab,GasW,Central,1,None,0,2,Ex,No_Sewr,New,Normal,RL,9,14.7,4.98,3826.0,NaN,Duplex,581658.0
6a729455-9af1-43c3-82ba-122c9a159d52,1705816800,1927,5,1.0,4166,29109,Green_Valley,Victorian,5,Metal,Vinyl_Siding,Crawl,GasA,Central,1,Detchd,No,2,Ex,No_Sewr,COD,AdjLand,RM,3,21.8,1.9,7941.8,2002,Condo,689485.0
6a7b0427-3d3c-4cd6-8d6c-52f08c9a9c90,2020-12-04T00:00:00,1995,6,2.5,1417,2061,Suburban_Oasis,Bungalow,5,Shingle,Stone,Crawl,GasA,None,2,Detchd,0,3,Gd,No_Seer,New,Abnorml,RM,9,2.1,3.34,4045.6000000000004,NaN,Townhouse,336018.0
8c7e7165-e25b-4f7c-81ce-11e7c70cdca4,08-01-2023,2008,2,2.5,4005,27068,East_Gate,Victorian,10,Slate,Stone,None,Grav,None,2,None,N,0,Fa,No_Sewr,COD,Abnorml,RH,1,35.9,4.52,7416.0,NaN,Condo,675034.0
673b488d-0523-4606-9d5f-e0d8ec19b5ac,1674367200,'61,5,2.5,1605,19733,Downtown_Lofts,Colonial,4,Slate,Stone,Slab,Grav,Window,3,None,None,2,TA,All_Pub,Con,Partial,FV,8,21.9,2.47,3141.0,NaN,Duplex,386346.0
6e28e63d-ddd9-4b79-86c7-8c717670c209,09/20/2022,2019,5,3.0,3516,23470,Green_Valley,Ranch,2,Slate,Vinyl_Siding,Full,GasA,Window,2,None,No,1,TA,No_Sewr,Con,AdjLand,RL,1,18.1,4.51,6331.8,NaN,Single_Family,604823.0
06289d68-93db-4c58-9e7c-aef275494382,06/11/2023,1992,6,2.0,2372,13570,Downtown_Lofts,Modern,5,Slate,Stucco,Crawl,Wall,Window,3,Attchd,N,3,Po,No_Sewr,Con,Normal,FV,6,13.5,0.88,6057.6,NaN,Townhouse,510835.0
c59abc44-d136-4997-b43a-42d03ec0852b,1644472800,1954,4,2.0,4907,36106,North_Heights,Bungalow,8,Metal,Wood,Full,GasW,Central,0,None,No,0,TA,No_Seer,WD,Abnorml,RL,9,22.9,1.33,5531.6,NaN,Single_Family,795977.0
506cbb0d-2d09-442c-9d37-7a5bd6bae36b,1676181600,'33,6,1.5,3154,30213,East_Gate,Modern,2,Shingle,Vinyl_Siding,None,Grav,None,2,None,0,1,Ex,No_Seer,Con,AdjLand,RL,6,17.3,1.03,5866.200000000001,NaN,Duplex,569441.0
d94ebe0f-c506-4695-b8fb-09b4eb088f71,08-03-2021,1946,3,2.0,2760,9994,South_Side,Victorian,3,Shingle,Stucco,None,GasW,Window,3,None,N,1,TA,ELO,New,AdjLand,RM,9,11.5,1.6,4272.0,NaN,Townhouse,459225.0
9b9358e4-7e8f-45a3-a200-77608e81025f,15-07-2020,1973,2,3.5,2194,31469,Green_Valley,Split-Level,4,Metal,Stone,None,GasA,Window,0,None,N,2,Po,No_Seer,WD,AdjLand,RL,6,31.2,2.67,5065.2,NaN,Condo,392339.0
4ccefea8-f93f-436a-9f10-100d196f401f,2021-04-19T00:00:00,1922,5,4.0,4642,14874,South_Side,Modern,6,Shingle,Wood,Slab,GasA,Window,4,BuiltIn,N,3,TA,ELO,New,Abnorml,RM,5,10.2,0.64,7344.6,NaN,Townhouse,
c055db01-3cff-4373-898b-f34d6a1febf5,2023-02-19T00:00:00,1932,3,1.0,989,22747,Downtown_Lofts,Split-Level,5,Slate,Stucco,Full,Grav,Central,0,None,N,2,Fa,No_Seer,Con,AdjLand,RM,9,14.8,0.31,3615.2,NaN,Single_Family,227707.0
62667edc-0e47-4c51-b35c-6b0fbf9aa222,16-06-2023,1969,5+1,2.5,2997,12187,North_Heights,Ranch,2,Tile,Stucco,None,Wall,None,0,None,No,3,Fa,All_Pub,New,Partial,RH,7,29.3,3.82,6969.6,2021,Duplex,546537.0
ad4c1ad8-8379-4465-ac63-25324624b356,1685422800,1910,5,3.0,1255,30454,East_Gate,Colonial,5,Shingle,Stucco,Slab,GasW,Central,4,Detchd,N,0,Gd,No_Sewr,Con,Abnorml,FV,2,22.1,4.1,4981.0,2010,Townhouse,270553.0
15a0fc23-a5e7-4156-adad-c4a02db5a706,11-05-2021,1915,4,4.0,1993,27946,West_End,Bungalow,6,Shingle,Stone,Slab,Grav,Central,1,BuiltIn,0,0,Fa,ELO,WD,AdjLand,RL,3,19.0,0.68,4524.4,NaN,Townhouse,389923.0
5a17575a-d17e-4016-9687-da1674fdf2bb,07/07/2020,1904,5,1.5,2027,11721,Downtown_Lofts,Ranch,10,Metal,Wood,Slab,Wall,Central,2,None,0,1,Gd,No_Sewr,COD,Abnorml,FV,3,28.3,3.41,3575.6000000000004,NaN,Townhouse,424467.0
ba588570-c32e-42c3-8de3-d6fd6cb40095,18-05-2022,1954,2,4.0,3534,25868,Suburban_Oasis,Split-Level,1,Tile,Stone,Crawl,Grav,Central,0,None,No,0,Ex,No_Sewr,COD,Abnorml,RL,4,2.4,3.0,6310.200000000001,2023,Duplex,642741.0
2cde5316-ffbe-4eab-a78b-f5dc1b17b1c5,1588050000,1978,5,1.0,2013,2096,Green_Valley,Ranch,8,Tile,Stone,Crawl,Wall,Window,4,Detchd,None,0,Ex,ELO,COD,Partial,RL,7,15.5,4.24,4870.4,NaN,Duplex,360039.0
8c777ea9-e922-4c16-b650-c63d147cfb63,09/04/2022,2003,6,4.0,3015,35078,East_Gate,Bungalow,8,Slate,Brick,,Wall,Window,1,Detchd,No,2,Ex,No_Sewr,COD,Partial,RM,4,11.6,1.71,4963.0,NaN,Duplex,556033.0
377e51a2-7521-4cb8-a595-2c3a6682028b,21-07-2022,1971,1,2.5,932,0.81 ac,Green_Valley,Split-Level,7,Slate,Stone,Full,GasA,None,3,Detchd,No,2,Fa,No_Sewr,WD,Abnorml,RH,6,36.8,4.61,4331.6,2017,Single_Family,197863.0
d453eabb-3331-4d0e-83c5-7068de264128,08/14/2021,1991,5,4.0,3357,10685,South_Side,Bungalow,4,Tile,Wood,None,Grav,None,3,BuiltIn,0,2,Gd,No_Seer,WD,AdjLand,RL,9,7.1,2.4,6121.6,NaN,Condo,626020.0
bd10f57a-05bc-43a1-b16e-c3bd23b5b007,1591765200,1981,5,4.0,4589,13260,Green_Valley,Bungalow,9,Tile,Stone,Crawl,GasA,Central,3,Detchd,None,3,TA,ELO,Con,Partial,RL,4,15.6,2.24,5522.200000000001,NaN,Condo,796450.0
d78e121a-54d0-43aa-b5a5-1007eda724ac,2023-05-04T00:00:00,1991,3,2.0,3199,21459,West_End,Ranch,4,Tile,Stucco,Slab,Wall,None,2,None,0,1,Gd,All_Pub,WD,Normal,RL,5,17.8,2.47,6789.200000000001,2021,Townhouse,536026.0
6cf394d8-6f28-4794-b41f-6f8887d42eef,14-08-2020,'15,6,2.5,3379,35362,North_Heights,Ranch,2,Tile,Vinyl_Siding,Slab,Grav,Window,1,Attchd,N,3,TA,No_Seer,COD,Partial,FV,1,21.8,1.75,4594.200000000001,2009,Townhouse,622405.0
2678cbf1-c4eb-4052-9b97-57a611e08d08,19-04-2022,'53,3,3.0,1592,14045,greenvalley,Bungalow,8,Slate,Stucco,None,Grav,None,1,None,None,3,Po,No_Sewr,Con,Normal,RH,2,38.4,0.15,2697.6000000000004,NaN,Single_Family,303414.0
27037740-cf1f-468a-863b-256d7a0623a5,14-11-2021,2019,3,4.0,1415,36030,Suburban_Oasis,Modern,9,Tile,Vinyl_Siding,None,Grav,Central,4,Attchd,None,1,Po,No_Seer,New,Normal,RM,4,17.2,4.58,5161.0,2003,Townhouse,321282.0
05371fb2-4d9b-4c69-8222-313870518c99,2022-04-16T00:00:00,1991,6,1.0,1172,9812,East_Gate,Victorian,7,Slate,Vinyl_Siding,Slab,Wall,Window,4,None,None,3,TA,All_Pub,WD,AdjLand,RM,2,19.4,1.97,2353.6,NaN,Duplex,232481.0
3503ab6c-6583-4137-bf8b-4086a38a1842,2021-03-08T00:00:00,1995,3,4.0,2225,7178,Green_Valley,Split-Level,10,Slate,Vinyl_Siding,Full,GasA,None,1,None,N,3,TA,No_Sewr,Con,Normal,RH,6,2.8,0.94,5378.0,NaN,Townhouse,428355.0
97b368a0-1ad9-4b5e-852f-bf1c0f4b6f4b,15-11-2023,1925,6,2.5,3274,26006,North_Heights,Bungalow,3,Metal,Stucco,Slab,Grav,Window,0,None,No,3,Po,All_Pub,WD,AdjLand,FV,5,22.5,4.41,-99.0,NaN,Townhouse,600272.0
ccdb349a-d117-4385-8a3e-23505ca55f36,24-03-2020,1918,5+1,2.0,3805,15288,East_Gate,Colonial,9,Metal,Stone,,Grav,Window,3,None,N,3,Po,ELO,COD,AdjLand,FV,3,22.8,1.64,7197.0,NaN,Single_Family,655604.0
36abe7dd-f2e2-4d29-b194-608d74930e28,1679893200,1942,4+1,3.0,1055,19307,North_Heights,Ranch,7,Metal,Vinyl_Siding,None,GasW,Window,4,None,No,1,TA,No_Seer,Con,Abnorml,FV,4,22.4,3.14,5535.0,NaN,Duplex,235713.0
091c778f-09a0-4664-9deb-86faa782f693,29-03-2020,2012,1+1,3.5,1802,0.85 ac,South_Side,Victorian,5,Metal,Wood,Full,GasW,None,2,None,None,1,Fa,No_Sewr,COD,Normal,RH,2,5.0,1.87,3652.6000000000004,NaN,Townhouse,332961.0
16644629-059d-4e6e-9675-0a78a498c067,1585976400,1980,4,4.0,3454,21873,West_End,Colonial,6,Slate,Wood,Slab,Grav,Window,0,None,No,3,Fa,No_Sewr,Con,Normal,FV,5,2.9,3.53,5239.200000000001,NaN,Duplex,
4d0996e0-2c2e-480a-9339-3b4bf13f3338,09-05-2020,1907,5,2.5,1625,21522,Downtown_Lofts,Bungalow,2,Tile,Vinyl_Siding,None,Wall,None,0,None,None,3,Po,No_Seer,New,Partial,RH,5,19.1,0.19,3407.0,NaN,Duplex,377536.0
b536a355-3bcc-407e-bd5b-c2948ff44f84,04/24/2021,1962,1,2.5,1273,5158,suburbanoasis,Victorian,Good,Tile,Brick,Full,GasW,Window,3,Detchd,N,2,Gd,No_Sewr,COD,AdjLand,FV,2,6.0,2.58,4670.4,NaN,Duplex,230716.0
96902b30-eb18-471f-aae7-eee2341bd134,2022-07-17T00:00:00,1952,5,2.5,3475,37071,Downtown_Lofts,Victorian,10,Metal,Stucco,Full,GasA,None,2,Attchd,N,1,TA,No_Seer,WD,Partial,RH,5,39.8,3.75,5094.0,NaN,Single_Family,658137.0
19499fc9-c63b-466a-90b9-f597b85901ff,26-11-2022,2017,5,4.0,2667,18739,Downtown_Lofts,Ranch,1,Metal,Wood,Full,GasW,Central,4,Detchd,No,3,Po,ELO,COD,Abnorml,RL,4,18.3,0.14,6683.6,NaN,Townhouse,547316.0
b6aa318b-52e8-443a-a275-1ecf4bab1e7e,2023-05-13T00:00:00,1913,4,1.5,4377,15932,greenvalley,Colonial,8,Metal,Vinyl_Siding,Crawl,Wall,Central,0,None,N,2,Po,All_Pub,COD,Partial,RL,9,22.5,3.28,7726.6,NaN,Condo,702793.0
de6b9f86-daac-41ec-b79d-0b68728b3981,02/10/2022,'25,3+1,4.0,2970,24474,South_Side,Ranch,9,Tile,Stone,None,GasA,Central,2,BuiltIn,No,3,Gd,ELO,Con,Partial,RH,1,8.1,3.13,5126.0,NaN,Condo,523182.0
ca0ec91d-a8d8-4900-93ef-48c14dc13b3f,2020-10-16T00:00:00,2016,5,2.0,3629,11209,northheights,Victorian,7,Shingle,Vinyl_Siding,Crawl,GasW,Window,2,None,Yes,2,Gd,ELO,COD,AdjLand,RH,2,22.3,2.35,5925.200000000001,NaN,Single_Family,636138.0
46fdd603-465f-474b-94d2-6a2d6cc0297f,12/31/2021,'09,1,3.5,2102,0.41 ac,East_Gate,Ranch,8,Slate,Wood,Slab,Grav,None,1,Attchd,0,3,Po,No_Seer,WD,AdjLand,RL,9,1.5,4.31,6359.6,NaN,Duplex,389854.0
f87af7fa-e27e-4224-a497-649d9d008a50,2020-06-14T00:00:00,1991,5,2.0,1920,8783,South_Side,Victorian,6,Shingle,Vinyl_Siding,None,Wall,Window,3,None,N,0,Ex,No_Sewr,COD,AdjLand,RH,2,21.2,2.97,3599.0,NaN,Single_Family,375627.0
b372d50d-00e1-4826-8dbc-7d7bbaef79fe,08/08/2023,1945,1,2.0,3000,28511,West_End,Modern,9,Metal,Brick,Crawl,GasA,Central,2,BuiltIn,0,2,Fa,All_Pub,Con,Partial,RH,3,34.4,3.39,6947.0,NaN,Single_Family,505663.0
ade2b264-51ed-4804-b2d5-81cb0e25a285,2023-08-03T00:00:00,1996,4,2.5,4866,25183,Green_Valley,Colonial,4,Tile,Stone,Slab,Grav,None,3,Attchd,No,0,Fa,No_Sewr,New,AdjLand,FV,2,33.1,3.55,6880.8,NaN,Single_Family,824946.0
bcbcbd9d-3988-4a01-8b48-f4387fdb60cd,1700200800,1919,5,2.5,2776,34491,Suburban_Oasis,Victorian,10,Shingle,Stucco,Slab,Grav,Window,0,None,None,2,Gd,No_Sewr,COD,AdjLand,FV,2,25.8,4.02,5592.8,NaN,Townhouse,541873.0
5fa723bf-ae45-4438-bf9e-7784701a9cf7,23-06-2023,1912,4,2.0,2304,32447,West_End,Split-Level,1,Slate,Stone,Slab,Wall,None,3,BuiltIn,N,1,Ex,All_Pub,Con,Partial,RH,4,1.3,3.07,5147.2,NaN,Duplex,435296.0
8c68ccbe-3842-44a1-8226-51bf19cdf4e3,08-08-2023,1983,5,2.5,4265,7889,Suburban_Oasis,Victorian,6,Tile,Stucco,Slab,GasW,Central,3,BuiltIn,N,0,Ex,All_Pub,New,AdjLand,RH,10,29.8,4.02,7474.0,2003,Townhouse,756667.0
2b3c0b87-f6d5-4571-85bc-3824fc0ff046,2023-10-29T00:00:00,1903,1,1.5,3974,0.07 ac,South_Side,Colonial,Fair,Slate,Stone,None,GasA,Central,2,None,None,0,Fa,No_Sewr,COD,Abnorml,RH,1,25.0,3.98,6443.200000000001,NaN,Townhouse,644964.0
c48efcab-41d1-4e79-82a3-800bf014ba7f,29-12-2022,2018,2,1.5,2968,4528,Suburban_Oasis,Ranch,2,Metal,Brick,,Grav,Window,3,BuiltIn,No,3,TA,All_Pub,COD,Normal,RH,4,13.2,0.56,5154.4,NaN,Single_Family,520572.0
af63887a-e211-425e-84a1-c1a33396bee8,1681102800,2011,2,3.0,1542,2421,South_Side,Colonial,9,Metal,Wood,Slab,Grav,Window,2,Detchd,None,0,Ex,ELO,COD,Normal,FV,6,36.1,0.47,2358.6000000000004,NaN,Townhouse,288791.0
c5cb0721-dd0a-4d8b-b64e-385bf7879b71,28-06-2020,1980,6,3.5,3954,24364,Green_Valley,Split-Level,7,Shingle,Stucco,Full,Wall,Window,4,None,0,0,Po,No_Seer,WD,AdjLand,RM,6,7.3,1.71,4747.200000000001,NaN,Single_Family,689587.0
35e10504-3f39-4349-b190-4fbb111c8d35,03/03/2023,1994,1,2.0,2150,9283,Downtown_Lofts,Split-Level,7,Slate,Wood,None,Wall,Window,0,None,No,0,Ex,No_Seer,New,AdjLand,RL,8,35.9,1.0,2905.0,NaN,Townhouse,393513.0
22850998-61db-4796-ad01-a6cacf264275,2021-11-23T00:00:00,1933,3,4.0,4504,34105,South_Side,Modern,7,Shingle,Wood,None,Grav,Window,1,None,0,0,TA,No_Seer,New,Abnorml,RL,3,32.9,3.48,7869.200000000001,NaN,Single_Family,768933.0
637afa77-f76b-4140-85e7-3235ef8d7bf6,1610517600,1919,6,3.5,4271,3133,Suburban_Oasis,Bungalow,6,Shingle,Stucco,Crawl,GasA,None,3,Attchd,None,3,Gd,ELO,New,Partial,RH,7,2.5,1.55,7689.8,NaN,Duplex,778613.0
c44ce258-2854-491b-9a30-09b496c0a8d3,31-01-2022,1916,6,3.0,2724,18214,South_Side,Split-Level,8,Shingle,Stucco,Crawl,Wall,None,2,None,None,1,TA,No_Seer,COD,Partial,RL,9,6.6,2.39,6254.200000000001,NaN,Duplex,509060.0
e537fcbf-cb77-4da7-92e9-068414309942,21-06-2021,1951,4,1.5,2632,15397,West_End,Modern,4,Tile,Vinyl_Siding,,Wall,Window,4,BuiltIn,Y,3,Gd,No_Sewr,Con,Normal,FV,9,6.1,1.71,3114.6,2006,Townhouse,500972.0
f099a54e-98db-4f9d-a720-130edd465d7d,2024-01-13T00:00:00,2014,4,3.0,2602,27332,Downtown_Lofts,Victorian,3,Metal,Stucco,Crawl,GasW,Central,0,None,0,2,Fa,No_Seer,WD,Partial,RL,5,24.0,2.39,6060.6,NaN,Duplex,531051.0
1a3402f9-8128-49bc-a5a9-c7f80b2cd0ad,1692162000,1904,4,3.5,3924,0.87 ac,North_Heights,Colonial,2,Metal,Vinyl_Siding,Crawl,Wall,Window,2,Attchd,None,0,Fa,All_Pub,New,Normal,RH,4,26.1,0.3,7652.200000000001,NaN,Townhouse,685883.0
8df4a8b1-270d-4a3f-ae49-1dd94ff60057,2023-11-17T00:00:00,1946,6,3.0,3994,34975,Green_Valley,Modern,Fair,Shingle,Wood,None,Grav,None,3,Detchd,No,2,Fa,ELO,COD,Partial,RM,4,19.2,3.25,5715.200000000001,2016,Condo,715176.0
998c263b-e5fa-46cd-9c3d-30efc03bd3d6,18-01-2020,1985,1,2.0,945,29386,Downtown_Lofts,Colonial,5,Slate,Stone,Full,Grav,None,3,None,No,3,Fa,ELO,Con,AdjLand,RL,1,37.8,2.24,3382.0,NaN,Duplex,245188.0
86239b70-4654-4d64-9d5b-24d561e14e07,1632373200,1956,6,4.0,4677,6913,East_Gate,Colonial,10,Metal,Wood,Crawl,GasW,Window,3,Detchd,None,2,Ex,All_Pub,COD,AdjLand,FV,1,31.4,3.21,6996.6,NaN,Townhouse,823826.0
9e64c440-0a87-4190-8c49-358bfcbc4801,04-10-2023,1965,3,2.0,1556,26834,North_Heights,Modern,2,Metal,Wood,None,GasA,Window,1,None,N,3,Ex,ELO,New,Normal,RL,8,20.9,2.67,3126.8,NaN,Duplex,295153.0
9196a3ab-b458-475b-b4c6-769a3d6c1170,2022-04-13T00:00:00,1989,1+1,3.5,3380,21481,Green_Valley,Split-Level,10,Metal,Stucco,Full,GasW,Window,3,Attchd,0,2,Ex,All_Pub,Con,AdjLand,RL,8,12.7,0.4,5750.0,NaN,Townhouse,585861.0
ce42586f-4c43-4e78-8b86-cbe7a87a7ccb,1664946000,1949,3,2.5,1999,25952,North_Heights,Victorian,4,Shingle,Wood,Slab,Grav,Central,3,None,0,0,Fa,No_Seer,New,Normal,FV,9,19.9,0.29,3754.2,2004,Single_Family,378553.0
0e1caa1b-ca70-494c-b2c0-edaf161f229a,14-03-2021,2021,5,3.5,2033,5891,East_Gate,Modern,6,Metal,Stone,Crawl,GasA,None,4,None,No,1,Gd,ELO,Con,Abnorml,FV,9,8.7,3.79,4129.4,NaN,Townhouse,422036.0
23cb4e4a-3d3d-47a6-a64f-25ce7cc0324d,20-06-2020,1940,1,1.5,3835,33615,Green_Valley,Ranch,6,Shingle,Vinyl_Siding,Crawl,Wall,Window,4,BuiltIn,None,1,Ex,All_Pub,Con,Partial,RM,2,28.8,4.71,6676.0,NaN,Duplex,591976.0
8a1826e4-552d-4e34-933f-c17101064cfc,15-07-2023,1933,6,2.5,924,8038,Suburban_Oasis,Ranch,9,Metal,Wood,Slab,Wall,Central,2,None,0,3,Ex,No_Sewr,WD,Normal,RH,4,33.5,3.86,4267.2,NaN,Duplex,278206.0
4a37527b-2bee-4c7e-8afc-2fa0cc1b0a18,1651122000,1913,4,3.0,4393,6365,Downtown_Lofts,Split-Level,8,Tile,Vinyl_Siding,Full,Wall,None,1,Attchd,None,1,Po,No_Sewr,New,Partial,RL,3,24.6,1.26,4985.4,NaN,Townhouse,810130.0
5018ada2-1c40-473e-8a26-908d1932f4f1,11-03-2023,1906,1,2.5,2664,3847,Suburban_Oasis,Bungalow,2,Slate,Brick,None,GasW,None,1,Detchd,0,1,Fa,ELO,New,AdjLand,RM,6,23.2,3.71,3943.2000000000003,2012,Condo,471742.0
a533c126-d891-4339-b03b-b9f775a73b43,23-03-2022,1906,1,2.0,3638,34266,southside,Ranch,Poor,Slate,Vinyl_Siding,Full,GasA,None,3,Detchd,No,1,Ex,All_Pub,WD,AdjLand,RH,9,34.7,4.85,5194.4,NaN,Condo,590098.0
f38fd10f-fb2f-4f33-8caa-2d15d8fd322b,2023-01-23T00:00:00,1942,4,4.0,2228,35975,West_End,Victorian,5,Metal,Brick,Slab,GasA,None,3,Attchd,N,2,Gd,No_Seer,COD,Normal,FV,5,4.9,2.53,4119.4,2012,Townhouse,420559.0
34eaeb7d-4f51-451e-acee-2836249e4eef,11-04-2023,1916,2,1.0,3021,26719,Green_Valley,Victorian,5,Slate,Stucco,None,Grav,Central,2,Detchd,0,1,Po,ELO,Con,Normal,RH,1,4.4,3.92,5391.8,NaN,Single_Family,501652.0
66e949e5-e6b2-40b3-87df-21077a6f3431,1580709600,2004,6,1.5,1385,17330,North_Heights,Colonial,2,Slate,Brick,Full,Wall,Central,2,BuiltIn,0,2,TA,ELO,WD,Normal,RL,4,39.2,3.3,5519.0,NaN,Single_Family,287151.0
bdf59e3d-7cab-458c-abf7-90c94ac43c8a,03/06/2021,1950,4,1.0,2231,38857,Green_Valley,Victorian,8,Metal,Brick,Full,GasA,None,4,Detchd,None,2,Ex,No_Seer,New,Partial,RM,7,15.8,3.97,3168.8,NaN,Townhouse,380881.0
067e997c-e7ac-4162-821b-70d82bbd0b27,2022-04-29T00:00:00,1993,3,4.0,1729,36144,Downtown_Lofts,Victorian,10,Tile,Wood,Slab,GasW,Central,2,Attchd,N,2,Ex,All_Pub,COD,Abnorml,RM,3,18.6,2.54,6006.2,2013,Duplex,389831.0
